#Magnetic field (mT)	Frequency (GHz)	Normalized transmission
78.0	2.114549800	0.956598794
78.0	2.114569800	0.956794851
78.0	2.114589800	0.959794884
78.0	2.114609800	0.958736765
78.0	2.114629900	0.961919345
78.0	2.114649900	0.962993843
78.0	2.114669900	0.966293063
78.0	2.114689900	0.965816705
78.0	2.114709900	0.969341069
78.0	2.114729900	0.971175380
78.0	2.114749900	0.974023341
78.0	2.114769900	0.976289040
78.0	2.114789900	0.974918278
78.0	2.114809900	0.978135703
78.0	2.114829900	0.979285917
78.0	2.114849900	0.981207945
78.0	2.114869900	0.981781518
78.0	2.114890000	0.983397222
78.0	2.114910000	0.985758480
78.0	2.114930000	0.984426770
78.0	2.114950000	0.985265004
78.0	2.114970000	0.988720067
78.0	2.114990000	0.988343450
78.0	2.115010000	0.987954120
78.0	2.115030000	0.989223930
78.0	2.115050000	0.988879102
78.0	2.115070000	0.990122507
78.0	2.115090000	0.994111997
78.0	2.115110000	0.995056166
78.0	2.115130100	0.993965490
78.0	2.115150100	0.996903069
78.0	2.115170100	0.994717498
78.0	2.115190100	0.996621450
78.0	2.115210100	0.997117643
78.0	2.115230100	0.997385429
78.0	2.115250100	0.998587292
78.0	2.115270100	0.996741518
78.0	2.115290100	0.998893322
78.0	2.115310100	1.000442466
78.0	2.115330100	0.999459324
78.0	2.115350100	1.000946181
78.0	2.115370100	1.001728148
78.0	2.115390200	1.000273839
78.0	2.115410200	1.001419065
78.0	2.115430200	1.000229817
78.0	2.115450200	0.999134799
78.0	2.115470200	1.000866655
78.0	2.115490200	1.000751852
78.0	2.115510200	1.001989294
78.0	2.115530200	1.004903147
78.0	2.115550200	1.002286148
78.0	2.115570200	0.999835600
78.0	2.115590200	0.999984021
78.0	2.115610200	1.000682537
78.0	2.115630300	1.002083626
78.0	2.115650300	1.004554073
78.0	2.115670300	1.002410755
78.0	2.115690300	1.002479413
78.0	2.115710300	1.004179389
78.0	2.115730300	1.004934345
78.0	2.115750300	1.002620710
78.0	2.115770300	1.003805910
78.0	2.115790300	1.003621188
78.0	2.115810300	1.000282428
78.0	2.115830300	1.002309976
78.0	2.115850300	1.005253310
78.0	2.115870300	1.003507946
78.0	2.115890400	1.001641606
78.0	2.115910400	1.001775370
78.0	2.115930400	1.002172170
78.0	2.115950400	1.005462140
78.0	2.115970400	1.006106258
78.0	2.115990400	1.004299678
78.0	2.116010400	1.004774699
78.0	2.116030400	1.001380206
78.0	2.116050400	1.002330530
78.0	2.116070400	1.003136329
78.0	2.116090400	1.004920379
78.0	2.116110400	1.001677208
78.0	2.116130500	1.004040471
78.0	2.116150500	1.001449711
78.0	2.116170500	1.003370241
78.0	2.116190500	1.001433534
78.0	2.116210500	1.004230455
78.0	2.116230500	1.004173923
78.0	2.116250500	1.002269430
78.0	2.116270500	1.003609636
78.0	2.116290500	1.004344265
78.0	2.116310500	1.002498955
78.0	2.116330500	1.002103309
78.0	2.116350500	1.001781615
78.0	2.116370500	1.002113841
78.0	2.116390600	1.004114998
78.0	2.116410600	1.004763948
78.0	2.116430600	1.004393690
78.0	2.116450600	1.004336856
78.0	2.116470600	1.002602694
78.0	2.116490600	1.003211442
78.0	2.116510600	1.001583770
78.0	2.116530600	1.003277384
78.0	2.116550600	1.001169380
78.0	2.116570600	1.003004743
78.0	2.116590600	1.005896175
78.0	2.116610600	1.001295970
78.0	2.116630700	1.002028955
78.0	2.116650700	1.003734650
78.0	2.116670700	1.002976953
78.0	2.116690700	1.002799322
78.0	2.116710700	1.002975216
78.0	2.116730700	1.004004045
78.0	2.116750700	1.005444180
78.0	2.116770700	1.002002622
78.0	2.116790700	1.004183294
78.0	2.116810700	1.003465435
78.0	2.116830700	1.002463764
78.0	2.116850700	1.003532957
78.0	2.116870700	1.003218858
78.0	2.116890800	1.003780552
78.0	2.116910800	1.002873153
78.0	2.116930800	1.003034160
78.0	2.116950800	1.004503220
78.0	2.116970800	1.002519969
78.0	2.116990800	1.003722180
78.0	2.117010800	1.002650098
78.0	2.117030800	1.001426592
78.0	2.117050800	1.003347050
78.0	2.117070800	1.002251411
78.0	2.117090800	1.003902566
78.0	2.117110800	1.001376608
78.0	2.117130900	1.003562011
78.0	2.117150900	1.001638754
78.0	2.117170900	1.002265116
78.0	2.117190900	0.999563984
78.0	2.117210900	1.003064761
78.0	2.117230900	1.002260433
78.0	2.117250900	1.002900359
78.0	2.117270900	1.004262456
78.0	2.117290900	1.004211072
78.0	2.117310900	1.000848339
78.0	2.117330900	1.003952413
78.0	2.117350900	1.002538528
78.0	2.117370900	1.002699975
78.0	2.117391000	1.005546089
78.0	2.117411000	1.002038457
78.0	2.117431000	1.001922399
78.0	2.117451000	1.003459086
78.0	2.117471000	1.003278930
78.0	2.117491000	1.002086477
78.0	2.117511000	1.004696174
78.0	2.117531000	1.002834538
78.0	2.117551000	1.002060988
78.0	2.117571000	1.003859570
78.0	2.117591000	1.001547865
78.0	2.117611000	1.004561993
78.0	2.117631100	1.003337218
78.0	2.117651100	1.003401577
78.0	2.117671100	1.004250192
78.0	2.117691100	1.002240859
78.0	2.117711100	1.001447464
78.0	2.117731100	1.001595523
78.0	2.117751100	1.003251954
78.0	2.117771100	1.001977318
78.0	2.117791100	1.002527634
78.0	2.117811100	1.003235637
78.0	2.117831100	1.001277565
78.0	2.117851100	1.000987848
78.0	2.117871100	1.001364892
78.0	2.117891200	1.000709941
78.0	2.117911200	1.001556355
78.0	2.117931200	1.000431952
78.0	2.117951200	1.001960271
78.0	2.117971200	1.003113984
78.0	2.117991200	1.005593721
78.0	2.118011200	1.001166608
78.0	2.118031200	1.001724266
78.0	2.118051200	1.001535892
78.0	2.118071200	1.000751790
78.0	2.118091200	0.999337346
78.0	2.118111200	1.000451627
78.0	2.118131300	1.003405367
78.0	2.118151300	1.004073177
78.0	2.118171300	1.000821429
78.0	2.118191300	1.001112213
78.0	2.118211300	1.000182745
78.0	2.118231300	1.000420402
78.0	2.118251300	1.001885072
78.0	2.118271300	1.001937209
78.0	2.118291300	1.000499413
78.0	2.118311300	1.003301600
78.0	2.118331300	1.002733917
78.0	2.118351300	0.999333251
78.0	2.118371300	1.002255053
78.0	2.118391400	1.001356266
78.0	2.118411400	1.001931897
78.0	2.118431400	1.001515715
78.0	2.118451400	1.003073753
78.0	2.118471400	1.000300642
78.0	2.118491400	1.001156706
78.0	2.118511400	1.000110316
78.0	2.118531400	0.999568554
78.0	2.118551400	1.003777244
78.0	2.118571400	1.001126687
78.0	2.118591400	1.001254689
78.0	2.118611400	1.001712792
78.0	2.118631500	1.001078135
78.0	2.118651500	0.999555001
78.0	2.118671500	1.003380596
78.0	2.118691500	1.002572947
78.0	2.118711500	1.002379201
78.0	2.118731500	1.002212909
78.0	2.118751500	1.000018467
78.0	2.118771500	1.002096922
78.0	2.118791500	1.001845306
78.0	2.118811500	1.002517790
78.0	2.118831500	1.002502557
78.0	2.118851500	0.998651067
78.0	2.118871500	1.000539256
78.0	2.118891600	1.003459838
78.0	2.118911600	0.999118656
78.0	2.118931600	1.003897729
78.0	2.118951600	1.001993848
78.0	2.118971600	1.002834159
78.0	2.118991600	1.000733670
78.0	2.119011600	1.001977537
78.0	2.119031600	1.001549892
78.0	2.119051600	0.999013532
78.0	2.119071600	1.000198924
78.0	2.119091600	1.000333411
78.0	2.119111600	1.000860835
78.0	2.119131700	1.001310375
78.0	2.119151700	1.002066389
78.0	2.119171700	1.000338890
78.0	2.119191700	1.003727655
78.0	2.119211700	1.001294673
78.0	2.119231700	1.004012800
78.0	2.119251700	1.003229103
78.0	2.119271700	1.001813370
78.0	2.119291700	1.000856359
78.0	2.119311700	1.001687399
78.0	2.119331700	1.001472426
78.0	2.119351700	1.001224019
78.0	2.119371700	1.000417894
78.0	2.119391800	1.000399564
78.0	2.119411800	1.000414991
78.0	2.119431800	0.997885622
78.0	2.119451800	0.998408954
78.0	2.119471800	0.999688731
78.0	2.119491800	1.001406609
78.0	2.119511800	1.002576422
78.0	2.119531800	1.001399563
78.0	2.119551800	1.001093600
78.0	2.119571800	0.999718202
78.0	2.119591800	0.998621680
78.0	2.119611800	1.003642764
78.0	2.119631900	1.002107994
78.0	2.119651900	1.001550258
78.0	2.119671900	0.999709557
78.0	2.119691900	1.000537375
78.0	2.119711900	0.999761976
78.0	2.119731900	1.001338213
78.0	2.119751900	1.000510476
78.0	2.119771900	1.000927719
78.0	2.119791900	0.998587484
78.0	2.119811900	1.000277835
78.0	2.119831900	1.002387744
78.0	2.119851900	1.000748219
78.0	2.119871900	0.998460478
78.0	2.119892000	1.000374778
78.0	2.119912000	0.998299920
78.0	2.119932000	1.000108260
78.0	2.119952000	0.999903910
78.0	2.119972000	1.001600525
78.0	2.119992000	1.001401056
78.0	2.120012000	1.000727699
78.0	2.120032000	0.999214024
78.0	2.120052000	1.001497790
78.0	2.120072000	1.002861810
78.0	2.120092000	1.001907818
78.0	2.120112000	0.999445602
78.0	2.120132100	1.001867778
78.0	2.120152100	1.001367640
78.0	2.120172100	1.001053687
78.0	2.120192100	1.000336026
78.0	2.120212100	0.999438495
78.0	2.120232100	0.997996480
78.0	2.120252100	1.000317851
78.0	2.120272100	1.000352822
78.0	2.120292100	1.000843002
78.0	2.120312100	1.002288125
78.0	2.120332100	0.999756152
78.0	2.120352100	0.998913674
78.0	2.120372100	1.000229027
78.0	2.120392200	0.999456509
78.0	2.120412200	1.000760120
78.0	2.120432200	0.999084112
78.0	2.120452200	0.999873219
78.0	2.120472200	1.000364086
78.0	2.120492200	0.999708809
78.0	2.120512200	1.000123007
78.0	2.120532200	0.998633977
78.0	2.120552200	1.001149719
78.0	2.120572200	1.003944241
78.0	2.120592200	1.000017561
78.0	2.120612200	0.998967206
78.0	2.120632300	0.999545546
78.0	2.120652300	1.000258234
78.0	2.120672300	1.000384612
78.0	2.120692300	1.004139359
78.0	2.120712300	1.000895183
78.0	2.120732300	1.001509049
78.0	2.120752300	1.000309001
78.0	2.120772300	1.001957835
78.0	2.120792300	0.997743564
78.0	2.120812300	1.001353094
78.0	2.120832300	1.001389591
78.0	2.120852300	1.000344690
78.0	2.120872300	0.998860960
78.0	2.120892400	1.001551092
78.0	2.120912400	1.002805750
78.0	2.120932400	1.001088659
78.0	2.120952400	1.000556083
78.0	2.120972400	1.001092715
78.0	2.120992400	0.998285892
78.0	2.121012400	1.001160567
78.0	2.121032400	0.998972323
78.0	2.121052400	0.997253559
78.0	2.121072400	0.999502540
78.0	2.121092400	0.999635861
78.0	2.121112400	1.001217246
78.0	2.121132500	0.997702630
78.0	2.121152500	1.001771211
78.0	2.121172500	0.998801405
78.0	2.121192500	0.998527454
78.0	2.121212500	1.002304530
78.0	2.121232500	0.999952554
78.0	2.121252500	1.000584940
78.0	2.121272500	1.001170622
78.0	2.121292500	1.000894263
78.0	2.121312500	1.001224503
78.0	2.121332500	1.000193450
78.0	2.121352500	0.999055487
78.0	2.121372500	0.999783073
78.0	2.121392600	0.999761022
78.0	2.121412600	1.001153233
78.0	2.121432600	0.999905308
78.0	2.121452600	0.999085509
78.0	2.121472600	1.001458050
78.0	2.121492600	0.999375112
78.0	2.121512600	0.999336302
78.0	2.121532600	0.997952140
78.0	2.121552600	0.999525502
78.0	2.121572600	0.998934955
78.0	2.121592600	1.000564424
78.0	2.121612600	1.001085381
78.0	2.121632700	1.000576231
78.0	2.121652700	0.998541397
78.0	2.121672700	1.000647654
78.0	2.121692700	0.998577679
78.0	2.121712700	1.000127090
78.0	2.121732700	1.001820451
78.0	2.121752700	1.000077161
78.0	2.121772700	0.999793342
78.0	2.121792700	0.999438063
78.0	2.121812700	0.999608050
78.0	2.121832700	1.000529662
78.0	2.121852700	0.999314308
78.0	2.121872700	1.000176871
78.0	2.121892800	0.999868436
78.0	2.121912800	1.000884324
78.0	2.121932800	0.998451399
78.0	2.121952800	1.000364302
78.0	2.121972800	0.998812008
78.0	2.121992800	1.001542740
78.0	2.122012800	0.998683289
78.0	2.122032800	0.998632949
78.0	2.122052800	0.999088735
78.0	2.122072800	0.999104917
78.0	2.122092800	1.001073910
78.0	2.122112800	1.000964332
78.0	2.122132900	1.001295146
78.0	2.122152900	0.999880491
78.0	2.122172900	0.999241220
78.0	2.122192900	0.998280181
78.0	2.122212900	0.999052519
78.0	2.122232900	0.998088040
78.0	2.122252900	0.998925374
78.0	2.122272900	1.000530772
78.0	2.122292900	0.999789260
78.0	2.122312900	1.000803799
78.0	2.122332900	0.999820955
78.0	2.122352900	0.998766082
78.0	2.122372900	0.998480062
78.0	2.122393000	0.998764178
78.0	2.122413000	1.000995998
78.0	2.122433000	1.002093708
78.0	2.122453000	0.997987933
78.0	2.122473000	0.999909524
78.0	2.122493000	1.000528308
78.0	2.122513000	0.999732053
78.0	2.122533000	1.001587769
78.0	2.122553000	1.000086163
78.0	2.122573000	0.999015979
78.0	2.122593000	0.999825158
78.0	2.122613000	0.998581568
78.0	2.122633100	1.000231734
78.0	2.122653100	1.002083436
78.0	2.122673100	1.000723383
78.0	2.122693100	0.998706832
78.0	2.122713100	0.998469959
78.0	2.122733100	1.001754712
78.0	2.122753100	0.998764722
78.0	2.122773100	0.998557443
78.0	2.122793100	0.999646087
78.0	2.122813100	0.997933603
78.0	2.122833100	1.000374312
78.0	2.122853100	0.999440454
78.0	2.122873100	1.000866551
78.0	2.122893200	0.997941247
78.0	2.122913200	0.997765517
78.0	2.122933200	1.002422407
78.0	2.122953200	1.000870753
78.0	2.122973200	0.999168397
78.0	2.122993200	1.001285754
78.0	2.123013200	0.999342696
78.0	2.123033200	1.003609019
78.0	2.123053200	0.999390980
78.0	2.123073200	0.999033388
78.0	2.123093200	0.999430817
78.0	2.123113200	1.000544774
78.0	2.123133300	1.000310241
78.0	2.123153300	1.000256931
78.0	2.123173300	1.000348742
78.0	2.123193300	0.999738340
78.0	2.123213300	0.999736323
78.0	2.123233300	1.000041104
78.0	2.123253300	0.998956868
78.0	2.123273300	0.999361533
78.0	2.123293300	1.001803920
78.0	2.123313300	1.000627375
78.0	2.123333300	0.999620466
78.0	2.123353300	0.999000841
78.0	2.123373300	0.999555295
78.0	2.123393400	1.001205875
78.0	2.123413400	1.001552155
78.0	2.123433400	1.002714985
78.0	2.123453400	1.001328313
78.0	2.123473400	0.999690676
78.0	2.123493400	0.999213727
78.0	2.123513400	0.998942974
78.0	2.123533400	0.999428790
78.0	2.123553400	0.997757773
78.0	2.123573400	1.000108545
78.0	2.123593400	0.997457063
78.0	2.123613400	0.999447156
78.0	2.123633500	0.998995902
78.0	2.123653500	0.998352342
78.0	2.123673500	0.997241122
78.0	2.123693500	0.996123120
78.0	2.123713500	1.003863157
78.0	2.123733500	1.000330853
78.0	2.123753500	0.998508269
78.0	2.123773500	1.000005574
78.0	2.123793500	0.999613076
78.0	2.123813500	1.000273446
78.0	2.123833500	0.999684258
78.0	2.123853500	1.000657766
78.0	2.123873500	1.001107095
78.0	2.123893600	0.998566406
78.0	2.123913600	1.000178756
78.0	2.123933600	0.997317758
78.0	2.123953600	1.001295423
78.0	2.123973600	0.997445469
78.0	2.123993600	0.999223167
78.0	2.124013600	0.997658206
78.0	2.124033600	1.001086525
78.0	2.124053600	1.000083595
78.0	2.124073600	1.002605870
78.0	2.124093600	0.997938055
78.0	2.124113600	0.999032982
78.0	2.124133700	0.997736730
78.0	2.124153700	1.001025072
78.0	2.124173700	0.997893516
78.0	2.124193700	0.999796236
78.0	2.124213700	0.998559033
78.0	2.124233700	0.999737062
78.0	2.124253700	0.998305333
78.0	2.124273700	0.999308980
78.0	2.124293700	0.999559933
78.0	2.124313700	0.999149071
78.0	2.124333700	0.998288891
78.0	2.124353700	1.002221438
78.0	2.124373700	0.997579091
78.0	2.124393800	0.997798916
78.0	2.124413800	1.000005127
78.0	2.124433800	0.999084164
78.0	2.124453800	1.000952972
78.0	2.124473800	1.001018309
78.0	2.124493800	0.998765351
78.0	2.124513800	0.998939103
78.0	2.124533800	1.001394746
78.0	2.124553800	0.998742894
78.0	2.124573800	0.999913300
78.0	2.124593800	0.999965201
78.0	2.124613800	0.998928092
78.0	2.124633900	1.000706235
78.0	2.124653900	0.999261011
78.0	2.124673900	0.999366938
78.0	2.124693900	1.000711893
78.0	2.124713900	1.000882608
78.0	2.124733900	0.998048100
78.0	2.124753900	0.998403626
78.0	2.124773900	0.996925660
78.0	2.124793900	1.000960863
78.0	2.124813900	1.000867570
78.0	2.124833900	1.001430894
78.0	2.124853900	0.999260684
78.0	2.124873900	0.998867569
78.0	2.124894000	0.998252284
78.0	2.124914000	0.998782372
78.0	2.124934000	0.999062073
78.0	2.124954000	0.999169049
78.0	2.124974000	0.999500393
78.0	2.124994000	0.997915487
78.0	2.125014000	0.998411794
78.0	2.125034000	1.000993688
78.0	2.125054000	0.999569444
78.0	2.125074000	0.997571195
78.0	2.125094000	1.001900574
78.0	2.125114000	1.000470059
78.0	2.125134100	1.000468808
78.0	2.125154100	1.000257843
78.0	2.125174100	0.999422387
78.0	2.125194100	1.000594191
78.0	2.125214100	0.998676145
78.0	2.125234100	0.998378157
78.0	2.125254100	0.996786070
78.0	2.125274100	1.000673837
78.0	2.125294100	0.999173656
78.0	2.125314100	0.998317076
78.0	2.125334100	1.000150530
78.0	2.125354100	0.999480634
78.0	2.125374100	1.000313874
78.0	2.125394200	0.999748211
78.0	2.125414200	1.000041525
78.0	2.125434200	0.998317251
78.0	2.125454200	1.000086148
78.0	2.125474200	1.000689384
78.0	2.125494200	0.998875744
78.0	2.125514200	0.999141586
78.0	2.125534200	0.999870828
78.0	2.125554200	1.000346722
78.0	2.125574200	0.999367687
78.0	2.125594200	1.000071719
78.0	2.125614200	0.998680068
78.0	2.125634300	1.001018033
78.0	2.125654300	1.001487479
78.0	2.125674300	0.998822093
78.0	2.125694300	0.999027743
78.0	2.125714300	0.999617731
78.0	2.125734300	0.999561213
78.0	2.125754300	0.997398206
78.0	2.125774300	0.998351701
78.0	2.125794300	0.999179085
78.0	2.125814300	0.998382936
78.0	2.125834300	0.997682045
78.0	2.125854300	0.999103098
78.0	2.125874300	0.998601116
78.0	2.125894400	1.001812438
78.0	2.125914400	0.999259635
78.0	2.125934400	0.998799718
78.0	2.125954400	0.998997427
78.0	2.125974400	0.999925675
78.0	2.125994400	0.999485532
78.0	2.126014400	0.999332691
78.0	2.126034400	0.998658308
78.0	2.126054400	1.000185686
78.0	2.126074400	0.998956993
78.0	2.126094400	0.999765024
78.0	2.126114400	0.997675777
78.0	2.126134500	1.001986443
78.0	2.126154500	0.998799614
78.0	2.126174500	0.998558876
78.0	2.126194500	0.999573485
78.0	2.126214500	0.998266780
78.0	2.126234500	0.998054831
78.0	2.126254500	0.998365749
78.0	2.126274500	1.000321459
78.0	2.126294500	0.999166208
78.0	2.126314500	1.000555492
78.0	2.126334500	0.996879034
78.0	2.126354500	1.000063632
78.0	2.126374500	0.998780594
78.0	2.126394600	0.999760523
78.0	2.126414600	1.000662384
78.0	2.126434600	1.001735937
78.0	2.126454600	1.000009955
78.0	2.126474600	0.998510260
78.0	2.126494600	0.999980150
78.0	2.126514600	0.998148286
78.0	2.126534600	0.998317744
78.0	2.126554600	0.999817432
78.0	2.126574600	1.000162937
78.0	2.126594600	1.000778112
78.0	2.126614600	0.999265234
78.0	2.126634700	0.999531150
78.0	2.126654700	0.999851241
78.0	2.126674700	1.001203097
78.0	2.126694700	0.999612590
78.0	2.126714700	1.000218397
78.0	2.126734700	1.000520167
78.0	2.126754700	0.999480082
78.0	2.126774700	0.997199330
78.0	2.126794700	0.998452021
78.0	2.126814700	1.002041965
78.0	2.126834700	0.999384840
78.0	2.126854700	1.001151014
78.0	2.126874700	0.998153109
78.0	2.126894800	0.999721907
78.0	2.126914800	1.000561309
78.0	2.126934800	1.000070089
78.0	2.126954800	0.999051804
78.0	2.126974800	0.999626051
78.0	2.126994800	1.000255756
78.0	2.127014800	1.001145708
78.0	2.127034800	1.001411459
78.0	2.127054800	0.999720989
78.0	2.127074800	1.001679187
